Album,Name,Artists,Remixers,Genre,Bpm,Key,Length,Catalog
"Armin van Buuren, Perpetuous Dreamer, The Doppler Effect, Carol Lee, Solid Globe - RazNitzanMusic #BeatportDecade Trance",The Sound of Goodbye(Above & Beyond Extended),"ArminvanBuuren,PerpetuousDreamer",Above&Beyond,Trance,136,E♭ min,7:16,RNMC001
"Armin van Buuren, Perpetuous Dreamer, The Doppler Effect, Carol Lee, Solid Globe - RazNitzanMusic #BeatportDecade Trance",Beauty Hides In The Deep(John O'Callaghan Extended),"TheDopplerEffect,CarolLee",JohnO'Callaghan,Trance,140,D♭ min,7:08,RNMC001
"Armin van Buuren, Perpetuous Dreamer, The Doppler Effect, Carol Lee, Solid Globe - RazNitzanMusic #BeatportDecade Trance",Sahara(Original Mix (Remastering 2014)),SolidGlobe,,Trance,135,D min,8:04,RNMC001
"Armin van Buuren, Perpetuous Dreamer, The Doppler Effect, Carol Lee, Solid Globe - RazNitzanMusic #BeatportDecade Trance",One Heart(Original Mix),"Stoneface&Terminal,AnaCriado",,Trance,130,A♭ maj,7:43,RNMC001
"Armin van Buuren, Perpetuous Dreamer, The Doppler Effect, Carol Lee, Solid Globe - RazNitzanMusic #BeatportDecade Trance",Silhouette(Allen & Envy Remix),"DartRayne,SarahLynn,YuraMoonlight",Allen&Envy,Trance,138,D min,7:13,RNMC001
"Armin van Buuren, Perpetuous Dreamer, The Doppler Effect, Carol Lee, Solid Globe - RazNitzanMusic #BeatportDecade Trance",New York(Original Mix),RafaelFrost,,Trance,128,F min,5:45,RNMC001
"Armin van Buuren, Perpetuous Dreamer, The Doppler Effect, Carol Lee, Solid Globe - RazNitzanMusic #BeatportDecade Trance",Hearts Connected(Original Mix),"Omnia,CathyBurton",,Trance,132,E♭ min,6:52,RNMC001
"Armin van Buuren, Perpetuous Dreamer, The Doppler Effect, Carol Lee, Solid Globe - RazNitzanMusic #BeatportDecade Trance",The World '99(Moonman Extended (Remastering 2014)),PulpVictim,Moonman,Trance,134,E maj,6:48,RNMC001
"Armin van Buuren, Perpetuous Dreamer, The Doppler Effect, Carol Lee, Solid Globe - RazNitzanMusic #BeatportDecade Trance",Aurora(Orginal Mix),BeatService,,Trance,131,D♭ min,6:57,RNMC001
"Armin van Buuren, Perpetuous Dreamer, The Doppler Effect, Carol Lee, Solid Globe - RazNitzanMusic #BeatportDecade Trance",Ever True(Club Mix),"Tenishia,AnaCriado",,Uplifting,67,A♭ min,7:24,RNMC001
"Dart Rayne, Cathy Burton, Yura Moonlight - Incomplete",Incomplete(Original Mix),"DartRayne,CathyBurton,YuraMoonlight",,Uplifting,65,B♭ maj,6:50,RNMR007
"Dart Rayne, Cathy Burton, Yura Moonlight - Incomplete",Incomplete(Dub),"DartRayne,CathyBurton,YuraMoonlight",,Uplifting,65,B♭ maj,6:53,RNMR007
"Tenishia, Maria Nayler - Lifetime When Right",Lifetime When Right(Original Mix),"Tenishia,MariaNayler",,Uplifting,133,E min,7:13,RNMR006
"Tenishia, Maria Nayler - Lifetime When Right",Lifetime When Right(Dub),"Tenishia,MariaNayler",,Uplifting,133,E min,7:13,RNMR006
"Tenishia, Ana Criado - Ever True",Ever True(Club Mix),"Tenishia,AnaCriado",,Uplifting,67,A♭ min,7:24,RNMR003
"Tenishia, Ana Criado - Ever True",Ever True(Dub Mix),"Tenishia,AnaCriado",,Uplifting,67,A♭ min,7:24,RNMR003
"Nitrous Oxide, Neev Kennedy - Let Your Heart Beat Home",Let Your Heart Beat Home(Original Mix),"NitrousOxide,NeevKennedy",,Uplifting,136,D maj,6:14,RNMR005
"Nitrous Oxide, Neev Kennedy - Let Your Heart Beat Home",Let Your Heart Beat Home(Dub),"NitrousOxide,NeevKennedy",,Uplifting,136,D maj,6:14,RNMR005
"Dart Rayne, Yura Moonlight, Cynthia Hall - Step Towards The Within",Step Towards The Within(Original Mix),"DartRayne,YuraMoonlight,CynthiaHall",,Trance,65,A min,6:12,RNMR004
"Dart Rayne, Yura Moonlight, Cynthia Hall - Step Towards The Within",Step Towards The Within(Tribal Mix),"DartRayne,YuraMoonlight,CynthiaHall",,Trance,138,A min,6:13,RNMR004
"Feel, Ellie Lawson - Breath of Life",Breath of Life(Original Mix),"Feel,EllieLawson",,Trance,132,A min,6:54,RNMR002
"Feel, Ellie Lawson - Breath of Life",Breath of Life(Dub),"Feel,EllieLawson",,Trance,132,A min,6:40,RNMR002
"Richard Durand, Cynthia Hall - Shield Of Faith",Shield Of Faith(Original Mix),"RichardDurand,CynthiaHall",,Trance,130,C min,7:47,RNMR001
"Richard Durand, Cynthia Hall - Shield Of Faith",Shield Of Faith(Dub),"RichardDurand,CynthiaHall",,Trance,130,C maj,6:48,RNMR001
